200.0,1FME-0-c-alpha-000.dcd
20000200.0,1FME-0-c-alpha-001.dcd
40000200.0,1FME-0-c-alpha-002.dcd
60000200.0,1FME-0-c-alpha-003.dcd
80000200.0,1FME-0-c-alpha-004.dcd
100000200.0,1FME-0-c-alpha-005.dcd
120000200.0,1FME-0-c-alpha-006.dcd
140000200.0,1FME-0-c-alpha-007.dcd
160000200.0,1FME-0-c-alpha-008.dcd
180000200.0,1FME-0-c-alpha-009.dcd
200000200.0,1FME-0-c-alpha-010.dcd
220000200.0,1FME-0-c-alpha-011.dcd
